,	O	O
and	O	O
the	O	O
3'	B-IUPAC	B-IUPAC
,	I-IUPAC	I-IUPAC
5'	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
cyclic	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
phosphate	I-IUPAC	I-IUPAC
21b	O	O
are	O	O
less	O	O
active	O	O
than	O	O
1	O	O
.	O	O
While	O	O
17	O	O
(	O	O
IC50	O	O
=	O	O
0.016	O	O
microM	O	O
)	O	O
was	O	O
somewhat	O	O
less	O	O
potent	O	O
than	O	O
10	O	O
,	O	O
its	O	O
selectivity	O	O
,	O	O
as	O	O
defined	O	O
by	O	O
the	O	O
ratio	O	O
IC50	O	O
(	O	O
rat	O	O
liver	O	O
)	O	O
/	O	O
IC50	O	O
(	O	O
T	O	O
.	O	O
Our	O	O
aim	O	O
was	O	O
to	O	O
develop	O	O
an	O	O
(	O	O
18	O	O
)	O	O
F	O	O
-	O	O
labeled	O	O
acetylcholine	O	O
analogue	O	O
useful	O	O
for	O	O
brain	O	O
AChE	O	O
mapping	O	O
with	O	O
PET	O	O
,	O	O
since	O	O
(	O	O
18	O	O
)	O	O
F	O	O
,	O	O
with	O	O
a	O	O
longer	O	O
half	O	O
-	O	O
life	O	O
,	O	O
has	O	O
advantages	O	O
over	O	O
(	O	O
11	O	O
)	O	O
C	O	O
.	O	O
The	O	O
A	O	O
ring	O	O
nitrogen	O	O
analogues	O	O
(	O	O
7	B-PARTIUPAC	O
-	I-PARTIUPAC	O
,	O	O
8	B-PARTIUPAC	O
-	I-PARTIUPAC	O
,	O	O
and	O	O
10	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
aza	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
5	I-IUPAC	I-IUPAC
[	I-IUPAC	I-IUPAC
H	I-IUPAC	I-IUPAC
]	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
phenanthridin	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
6	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
ones	I-IUPAC	I-IUPAC
)	O	O
were	O	O
an	O	O
order	O	O
of	O	O
magnitude	O	O
less	O	O
potent	O	O
than	O	O
C	O	O
ring	O	O
nitrogen	O	O
analogues	O	O
(	O	O
1	B-PARTIUPAC	O
-	I-PARTIUPAC	O
,	O	O
2	B-PARTIUPAC	B-MODIFIER
-	I-PARTIUPAC	I-MODIFIER
,	O	O
3	B-PARTIUPAC	O
-	I-PARTIUPAC	O
,	O	O
and	O	O
4	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
aza	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
5	I-IUPAC	I-IUPAC
[	I-IUPAC	I-IUPAC
H	I-IUPAC	I-IUPAC
]	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
phenanthridin	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
6	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
ones	I-IUPAC	I-IUPAC
)	O	O
.	O	O
Single	O	O
doses	O	O
(	O	O
200-400	O	O
mg	O	O
/	O	O
kg	O	O
)	O	O
of	O	O
8a	O	O
and	O	O
8b	O	O
produced	O	O
significant	O	O
increase	O	O
in	O	O
life	O	O
span	O	O
(	O	O
257-371%	O	O
)	O	O
in	O	O
mice	O	O
bearing	O	O
ip	O	O
implanted	O	O
L1210/0	O	O
leukemia	O	O
.	O	O
Both	O	O
compounds	O	O
are	O	O
biologically	O	O
active	O	O
as	O	O
inhibitors	O	O
of	O	O
the	O	O
growth	O	O
of	O	O
cultured	O	O
mouse	O	O
fibroblasts	O	O
and	O	O
are	O	O
able	O	O
to	O	O
compete	O	O
for	O	O
the	O	O
specific	O	O
binding	O	O
of	O	O
radiolabeled	O	O
triamcinolone	O	O
acetonide	O	O
to	O	O
the	O	O
L929	O	O
cell	O	O
receptor	O	O
.	O	O
The	O	O
conjugates	O	O
can	O	O
use	O	O
bacterial	O	O
iron	O	O
siderophore	O	O
uptake	O	O
routes	O	O
to	O	O
penetrate	O	O
the	O	O
Gram	O	O
-	O	O
negative	O	O
outer	O	O
membrane	O	O
permeability	O	O
barrier	O	O
.	O	O
With	O	O
use	O	O
of	O	O
Heindel	O	O
's	O	O
triazene	O	O
method	O	O
for	O	O
introduction	O	O
of	O	O
the	O	O
radionuclide	O	O
,	O	O
the	O	O
iodine	O	O
-	O	O
125	O	O
-	O	O
labeled	O	O
substituted	O	O
benzamide	O	O
was	O	O
obtained	O	O
with	O	O
a	O	O
calculated	O	O
specific	O	O
activity	O	O
of	O	O
136	O	O
Ci	O	O
/	O	O
mmol	O	O
and	O	O
14%	O	O
radiochemical	O	O
yield	O	O
.	O	O
A	O	O
series	O	O
of	O	O
aporphine	O	O
nitrogen	O	O
mustards	O	O
and	O	O
their	O	O
congeners	O	O
(	O	O
1b	O	O
-	O	O
g	O	O
)	O	O
has	O	O
been	O	O
prepared	O	O
.	O	O
These	O	O
various	O	O
thiazolidine	O	O
derivatives	O	O
are	O	O
formed	O	O
by	O	O
nucleophilic	O	O
addition	O	O
of	O	O
the	O	O
thiol	O	O
residues	O	O
of	O	O
cysteine	O	O
or	O	O
glutathione	O	O
to	O	O
the	O	O
aldehyde	B-IUPAC	O
group	B-MODIFIER	O
of	O	O
5	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
hydroxyindole	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
acetaldehyde	I-IUPAC	I-IUPAC
(	O	O
2	O	O
)	O	O
,	O	O
the	O	O
primary	O	O
product	O	O
of	O	O
the	O	O
monoamine	O	O
oxidase	O	O
-	O	O
mediated	O	O
oxidative	O	O
deamination	O	O
of	O	O
1	O	O
.	O	O
We	O	O
have	O	O
expanded	O	O
our	O	O
structure	O	O
-	O	O
activity	O	O
studies	O	O
in	O	O
this	O	O
series	O	O
,	O	O
in	O	O
an	O	O
attempt	O	O
to	O	O
further	O	O
increase	O	O
the	O	O
ETA	O	O
selectivity	O	O
.	O	O
The	O	O
conformationally	O	O
restricted	O	O
linear	O	O
tricyclic	O	O
analogs	O	O
of	O	O
5	B-PARTIUPAC	B-PARTIUPAC
-	I-PARTIUPAC	I-PARTIUPAC
and	O	O
8	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
hydroxy	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
di	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
n	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
propylamino	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
tetralins	I-IUPAC	I-IUPAC
were	O	O
investigated	O	O
for	O	O
their	O	O
serotonergic	O	O
and	O	O
dopaminergic	O	O
properties	O	O
.	O	O
It	O	O
is	O	O
suggested	O	O
that	O	O
van	O	O
der	O	O
Waals	O	O
forces	O	O
and	O	O
pi	O	O
interactions	O	O
may	O	O
govern	O	O
the	O	O
inhibitor	O	O
-	O	O
platelet	O	O
interaction	O	O
.	O	O
In	O	O
view	O	O
of	O	O
the	O	O
fact	O	O
that	O	O
3	O	O
and	O	O
its	O	O
B	O	O
-	O	O
ring	O	O
analogues	O	O
cannot	O	O
form	O	O
polyglutamates	O	O
,	O	O
their	O	O
high	O	O
cytotoxicity	O	O
relative	O	O
to	O	O
the	O	O
corresponding	O	O
B	O	O
-	O	O
ring	O	O
analogues	O	O
of	O	O
AMT	O	O
is	O	O
noteworthy	O	O
.	O	O
The	O	O
best	O	O
analogue	O	O
,	O	O
5	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
naphthalenylsulfonyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2,4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
thiazolidinedione	I-IUPAC	I-IUPAC
(	O	O
AY	O	O
-	O	O
31,637	O	O
)	O	O
was	O	O
equipotent	O	O
to	O	O
ciglitazone	O	O
in	O	O
two	O	O
animal	O	O
models	O	O
of	O	O
NIDDM	O	O
.	O	O
The	O	O
in	O	O
vivo	O	O
antagonistic	O	O
activity	O	O
of	O	O
[	B-IUPAC	B-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
sarcosine	I-IUPAC	I-IUPAC
,	I-IUPAC	I-IUPAC
8	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
O	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
methylthreonine	I-IUPAC	I-IUPAC
]	I-IUPAC	I-IUPAC
angiotensin	I-IUPAC	I-IUPAC
II	I-IUPAC	I-IUPAC
is	O	O
reduced	O	O
considerably	O	O
by	O	O
shortening	O	O
the	O	O
chain	O	O
length	O	O
by	O	O
one	O	O
carbon	O	O
atom	O	O
as	O	O
is	O	O
in	O	O
V	O	O
.	O	O
(	O	O
S	O	O
)	O	O
-	O	O
11a	O	O
was	O	O
evaluated	O	O
as	O	O
a	O	O
substrate	O	O
for	O	O
P815	O	O
tryptophan	O	O
hydroxylase	O	O
and	O	O
determined	O	O
to	O	O
have	O	O
an	O	O
apparent	O	O
Km	O	O
of	O	O
4.31	O	O
+	O	O
/	O	O
-	O	O
1.07	O	O
mM	O	O
,	O	O
essentially	O	O
half	O	O
the	O	O
value	O	O
previously	O	O
reported	O	O
for	O	O
the	O	O
racemic	O	O
mixture	O	O
of	O	O
11a	O	O
with	O	O
rat	O	O
brain	O	O
stem	O	O
tryptophan	O	O
hydroxylase	O	O
.	O	O
Metabolic	O	O
studies	O	O
of	O	O
the	O	O
polyamine	O	O
-	O	O
vectored	O	O
(	O	O
S	O	O
)	O	O
-	O	O
4'	O	O
-	O	O
(	O	O
HO	O	O
)	O	O
-	O	O
DADFTs	O	O
in	O	O
rodents	O	O
indicated	O	O
that	O	O
not	O	O
only	O	O
did	O	O
the	O	O
expected	O	O
deaminopropylation	O	O
step	O	O
occur	O	O
,	O	O
but	O	O
also	O	O
a	O	O
surprisingly	O	O
high	O	O
level	O	O
of	O	O
oxidative	O	O
deamination	O	O
at	O	O
the	O	O
terminal	O	O
primary	O	O
nitrogens	O	O
took	O	O
place	O	O
.	O	O
On	O	O
the	O	O
other	O	O
hand	O	O
,	O	O
because	O	O
positive	O	O
chronotropic	O	O
actions	O	O
of	O	O
substituents	B-MODIFIER	O
with	O	O
allyl	B-IUPAC	O
,	O	O
aminoalkyl	B-IUPAC	O
,	O	O
alkoxyalkyl	B-IUPAC	O
,	O	O
and	O	O
normal	O	O
alkyl	B-IUPAC	O
groups	B-MODIFIER	O
were	O	O
much	O	O
less	O	O
than	O	O
tracheal	O	O
muscle	O	O
became	O	O
very	O	O
high	O	O
with	O	O
substitutions	B-MODIFIER	O
of	O	O
3'	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
butenyl	I-IUPAC	I-IUPAC
,	O	O
(	B-IUPAC	B-IUPAC
dimethylamino	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
ethyl	I-IUPAC	I-IUPAC
,	O	I-IUPAC
2'	B-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
ethoxyethyl	I-IUPAC	I-IUPAC
,	O	O
3'	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
methoxypropyl	I-IUPAC	I-IUPAC
,	O	O
and	O	O
n	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
propyl	I-IUPAC	I-IUPAC
groups	B-MODIFIER	B-MODIFIER
at	O	O
the	O	O
1	O	O
-	O	O
position	O	O
and	O	O
of	O	O
2'	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
ethoxyethyl	I-IUPAC	I-IUPAC
,	O	O
2'	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
oxopropyl	I-IUPAC	I-IUPAC
,	O	O
and	O	O
n	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
propyl	I-IUPAC	I-IUPAC
groups	B-MODIFIER	B-MODIFIER
at	O	O
the	O	O
7	O	O
-	O	O
position	O	O
,	O	O
compared	O	O
with	O	O
theophylline	O	O
and	O	O
the	O	O
corresponding	O	O
unsubstituted	O	O
xanthines	O	O
,	O	O
3	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
propylxanthine	I-IUPAC	I-IUPAC
and	O	O
1	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
methyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
propylxanthine	I-IUPAC	I-IUPAC
.	O	O
Compounds	O	O
3	O	O
and	O	O
4	O	O
were	O	O
powerful	O	O
inhibitors	O	O
of	O	O
recombinant	O	O
human	O	O
FPGS	O	O
,	O	O
whereas	O	O
1	O	O
and	O	O
2	O	O
were	O	O
exceptionally	O	O
efficient	O	O
FPGS	O	O
substrates	O	O
,	O	O
with	O	O
the	O	O
reduced	O	O
compound	O	O
2	O	O
giving	O	O
a	O	O
K	O	O
(	O	O
m	O	O
)	O	O
(	O	O
0.018	O	O
microM	O	O
)	O	O
lower	O	O
than	O	O
that	O	O
of	O	O
any	O	O
other	O	O
substrate	O	O
identified	O	O
to	O	O
date	O	O
.	O	O
Increasing	O	O
fluorine	O	O
substitution	O	O
was	O	O
found	O	O
to	O	O
decrease	O	O
basicity	O	O
of	O	O
the	O	O
formamidino	O	O
group	O	O
substantially	O	O
(	O	O
3a	O	O
,	O	O
pKa	O	O
=	O	O
8.65	O	O
;	O	O
3b	O	O
,	O	O
pKa	O	O
=	O	O
8.12	O	O
;	O	O
3c	O	O
,	O	O
pKa	O	O
=	O	O
6.60	O	O
;	O	O
3d	O	O
,	O	O
pKa	O	O
=	O	O
6.14	O	O
)	O	O
,	O	O
while	O	O
having	O	O
a	O	O
modest	O	O
effect	O	O
on	O	O
the	O	O
imidazole	O	O
portion	O	O
.	O	O
At	O	O
1	O	O
mg	O	O
/	O	O
kg	O	O
po	O	O
in	O	O
rats	O	O
,	O	O
18	O	O
and	O	O
92	O	O
(	O	O
L	O	O
-	O	O
162,234	O	O
)	O	O
produced	O	O
85-87%	O	O
peak	O	O
inhibition	O	O
of	O	O
the	O	O
AII	O	O
pressor	O	O
response	O	O
with	O	O
duration	O	O
exceeding	O	O
6	O	O
h	O	O
.	O	O
When	O	O
the	O	O
methylputrescines	O	O
formally	O	O
derived	O	O
from	O	O
the	O	O
decarboxylation	O	O
of	O	O
several	O	O
isoornithines	O	O
were	O	O
assayed	O	O
on	O	O
rat	O	O
liver	O	O
ODC	O	O
,	O	O
it	O	O
was	O	O
found	O	O
that	O	O
only	O	O
2,3	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
dimethylputrescine	I-IUPAC	I-IUPAC
decreased	O	O
the	O	O
enzymatic	O	O
activity	O	O
.	O	O
However	O	O
the	O	O
effect	O	O
of	O	O
5	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
methyl	I-IUPAC	I-IUPAC
substitution	B-MODIFIER	B-MODIFIER
was	O	O
less	O	O
pronounced	O	O
in	O	O
the	O	O
5,8	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
dideaza	I-IUPAC	I-IUPAC
analogues	B-MODIFIER	B-MODIFIER
than	O	O
in	O	O
the	O	O
5	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
deaza	I-IUPAC	I-IUPAC
analogues	B-MODIFIER	B-MODIFIER
.	O	O
Together	O	O
with	O	O
the	O	O
X	O	O
-	O	O
ray	O	O
structure	O	O
of	O	O
phorbol	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
13	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
acetate	I-IUPAC	I-IUPAC
in	O	O
complex	O	O
with	O	O
PKCdelta	O	O
C1b	O	O
,	O	O
the	O	O
predicted	O	O
binding	O	O
models	O	O
of	O	O
PDBu	O	O
,	O	O
ILV	O	O
,	O	O
ingenol	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
benzoate	I-IUPAC	I-IUPAC
,	O	O
and	O	O
thymeleatoxin	O	O
in	O	O
complex	O	O
with	O	O
PKC	O	O
showed	O	O
that	O	O
the	O	O
binding	O	O
of	O	O
these	O	O
ligands	O	O
to	O	O
PKC	O	O
is	O	O
governed	O	O
by	O	O
a	O	O
combination	O	O
of	O	O
several	O	O
highly	O	O
specific	O	O
and	O	O
optimal	O	O
hydrogen	O	O
bonds	O	O
and	O	O
hydrophobic	O	O
contacts	O	O
.	O	O
Identification	O	O
of	O	O
the	O	O
structural	O	O
features	O	O
that	O	O
are	O	O
necessary	O	O
for	O	O
activity	O	O
was	O	O
accomplished	O	O
by	O	O
evaluation	O	O
of	O	O
modified	O	O
1	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
deazapteridines	I-IUPAC	I-IUPAC
and	O	O
ring	O	O
and	O	O
ring	O	O
-	O	O
opened	O	O
analogues	O	O
.	O	O
1,3,5	B-MODIFIER	O
-	I-MODIFIER	O
Substituted	I-MODIFIER	O
indoles	O	O
and	O	O
indazoles	O	O
have	O	O
been	O	O
studied	O	O
as	O	O
receptor	O	O
antagonists	O	O
of	O	O
the	O	O
peptidoleukotrienes	O	O
.	O	O
casei	O	O
dihydrofolate	O	O
reductase	O	O
.	O	O
Competition	O	O
binding	O	O
in	O	O
cells	O	O
stably	O	O
expressing	O	O
the	O	O
transfected	O	O
human	O	O
DAT	O	O
and	O	O
serotonin	O	O
transporter	O	O
(	O	O
SERT	O	O
)	O	O
labeled	O	O
by	O	O
[	O	O
(	O	O
3	O	O
)	O	O
H	O	O
]	O	O
WIN	O	O
35428	O	O
and	O	O
[	O	O
(	O	O
3	O	O
)	O	O
H	O	O
]	O	O
citalopram	O	O
,	O	O
respectively	O	O
,	O	O
demonstrated	O	O
the	O	O
following	O	O
order	O	O
of	O	O
DAT	O	O
affinity	O	O
(	O	O
K	O	O
(	O	O
i	O	O
)	O	O
in	O	O
nM	O	O
)	O	O
:	O	O
GBR	O	O
12909	O	O
(	O	O
0.36	O	O
)	O	O
&	O	O
gt	O	O
;	O	O
CIT	O	O
(	O	O
0.48	O	O
)	O	O
&	O	O
gt	O	O
;	O	O
(	O	O
S	O	O
)	O	O
-	O	O
FIPCT	O	O
(	O	O
0.67	O	O
)	O	O
&	O	O
gt	O	O
;	O	O
&	O	O
gt	O	O
;	O	O
(	O	O
R	O	O
)	O	O
-	O	O
FIPCT	O	O
(	O	O
3.2	O	O
)	O	O
.	O	O
In	O	O
cultured	O	O
L1210	O	O
leukemia	O	O
,	O	O
2	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
amino	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
6	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
p	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
nitrobenzylaminopurine	I-IUPAC	I-IUPAC
and	O	O
the	O	O
corresponding	O	O
ribonucleoside	O	O
were	O	O
better	O	O
growth	O	O
inhibitors	O	O
than	O	O
N6	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
benzyladenosine	I-IUPAC	I-IUPAC
,	O	O
while	O	O
N6	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
p	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
nitrobenzyladenosine	I-IUPAC	I-IUPAC
,	O	O
its	O	O
2'	O	B-IUPAC
-	O	I-IUPAC
deoxy	O	I-IUPAC
analog	O	B-MODIFIER
,	O	O
and	O	O
N6	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
p	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
fluorobenzyladenosine	I-IUPAC	I-IUPAC
were	O	O
as	O	O
active	O	O
as	O	O
N6	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
benzyladenosine	I-IUPAC	I-IUPAC
.	O	O
Various	O	O
substituted	O	B-MODIFIER
isoquinoline	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
carboxaldehyde	I-IUPAC	I-IUPAC
thiosemicarbazones	I-IUPAC	I-IUPAC
(	O	O
12	O	O
compounds	O	O
)	O	O
have	O	O
been	O	O
synthesized	O	O
and	O	O
evaluated	O	O
for	O	O
antineoplastic	O	O
activity	O	O
in	O	O
mice	O	O
bearing	O	O
the	O	O
L1210	O	O
leukemia	O	O
.	O	O
The	O	O
absolute	O	O
configuration	O	O
of	O	O
(	O	O
-	O	O
)	O	O
-	O	O
10	O	O
and	O	O
(	O	O
+	O	O
)	O	O
-	O	O
10	O	O
was	O	O
determined	O	O
by	O	O
single	O	O
-	O	O
crystal	O	O
X	O	O
-	O	O
ray	O	O
diffractometry	O	O
of	O	O
the	O	O
bis	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
R	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
mandelate	I-IUPAC	I-IUPAC
salt	B-MODIFIER	I-IUPAC
.	O	O
The	O	O
receptor	O	O
binding	O	O
potencies	O	O
IC50	O	O
values	O	O
are	O	O
48	O	O
(	O	O
1	O	O
)	O	O
,	O	O
126	O	O
(	O	O
2	O	O
)	O	O
,	O	O
40	O	O
(	O	O
3	O	O
)	O	O
,	O	O
19	O	O
(	O	O
4	O	O
)	O	O
,	O	O
100	O	O
(	O	O
5	O	O
)	O	O
,	O	O
48	O	O
(	O	O
6	O	O
)	O	O
,	O	O
2000	O	O
(	O	O
7	O	O
)	O	O
,	O	O
52	O	O
(	O	O
8	O	O
)	O	O
,	O	O
113	O	O
(	O	O
9	O	O
)	O	O
,	O	O
512	O	O
(	O	O
10	O	O
)	O	O
,	O	O
128	O	O
(	O	O
11	O	O
)	O	O
,	O	O
1000	O	O
(	O	O
12	O	O
)	O	O
,	O	O
2000	O	O
(	O	O
13	O	O
)	O	O
,	O	O
500	O	O
(	O	O
14	O	O
)	O	O
,	O	O
and	O	O
200	O	O
nM	O	O
(	O	O
15	O	O
)	O	O
.	O	O
6	B-IUPAC	O
-	I-IUPAC	O
Hydroxypyrimidines	I-IUPAC	O
substituted	B-MODIFIER	O
at	O	O
positions	O	O
2	O	O
and	O	O
4	O	O
by	O	O
hydrogen	O	O
,	O	O
methyl	O	B-IUPAC
,	O	O
amino	O	O
,	O	O
cyclopropylamino	O	O
,	O	O
dimethylamino	O	B-IUPAC
,	O	O
methylsulfanyl	O	O
,	O	O
or	O	O
hydroxyl	O	B-IUPAC
group	O	B-MODIFIER
afford	O	O
by	O	O
the	O	O
reaction	O	O
with	O	O
diisopropyl	B-IUPAC	B-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
chloroethoxy	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
methylphosphonate	I-IUPAC	I-IUPAC
in	O	O
the	O	O
presence	O	O
of	O	O
NaH	O	O
,	O	O
Cs	O	O
(	O	O
2	O	O
)	O	O
CO	O	O
(	O	O
3	O	O
)	O	O
,	O	O
or	O	O
DBU	O	O
a	O	O
mixture	O	O
of	O	O
N	B-PARTIUPAC	B-PARTIUPAC
(	I-PARTIUPAC	I-PARTIUPAC
1	I-PARTIUPAC	I-PARTIUPAC
)	I-PARTIUPAC	I-PARTIUPAC
-	I-PARTIUPAC	I-PARTIUPAC
and	O	O
O	B-IUPAC	B-IUPAC
(	I-IUPAC	I-IUPAC
6	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
[	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
diisopropylphosphorylmethoxy	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
ethyl	I-IUPAC	I-IUPAC
]	I-IUPAC	I-IUPAC
isomers	B-MODIFIER	B-MODIFIER
which	O	O
were	O	O
converted	O	O
to	O	O
the	O	O
free	O	O
phosphonic	O	O
acids	O	O
by	O	O
treatment	O	O
with	O	O
bromotrimethylsilane	O	O
followed	O	O
by	O	O
hydrolysis	O	O
.	O	O
More	O	O
detailed	O	O
biological	O	O
studies	O	O
conducted	O	O
with	O	O
the	O	O
most	O	O
potent	O	O
inhibitor	O	O
NU7163	O	O
(	O	O
48	O	O
;	O	O
IC	O	O
(	O	O
50	O	O
)	O	O
=	O	O
0.19	O	O
microM	O	O
)	O	O
demonstrated	O	O
ATP	O	O
-	O	O
competitive	O	O
DNA	O	O
-	O	O
PK	O	O
inhibition	O	O
,	O	O
with	O	O
a	O	O
K	O	O
(	O	O
i	O	O
)	O	O
value	O	O
of	O	O
24	O	O
nM	O	O
,	O	O
and	O	O
48	O	O
exhibited	O	O
selectivity	O	O
for	O	O
DNA	O	O
-	O	O
PK	O	O
compared	O	O
with	O	O
the	O	O
related	O	O
enzymes	O	O
ATM	O	O
,	O	O
ATR	O	O
,	O	O
mTOR	O	O
,	O	O
and	O	O
PI	O	O
3	O	O
-	O	O
K	O	O
(	O	O
p110alpha	O	O
)	O	O
.	O	O
gondii	O	O
DHFR	O	O
,	O	O
with	O	O
an	O	O
IC50	O	O
of	O	O
0.0064	O	O
microM	O	O
corresponding	O	O
again	O	O
to	O	O
a	O	O
minor	O	O
increase	O	O
in	O	O
activity	O	O
over	O	O
TMQ	O	O
and	O	O
PTX	O	O
.	O	O
It	O	O
is	O	O
apparent	O	O
that	O	O
the	O	O
intrinsic	O	O
activity	O	O
of	O	O
a	O	O
2	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
aminotetralin	I-IUPAC	I-IUPAC
derivative	B-MODIFIER	B-MODIFIER
may	O	O
be	O	O
modified	O	O
by	O	O
varying	O	O
the	O	O
N	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
alkyl	I-IUPAC	I-IUPAC
substituents	B-MODIFIER	B-MODIFIER
.	O	O
In	O	O
vivo	O	O
characterization	O	O
of	O	O
[	O	O
18F	O	O
]	O	O
F	O	O
-	O	O
A	O	O
-	O	O
85380	O	O
showed	O	O
promising	O	O
properties	O	O
for	O	O
PET	O	O
imaging	O	O
of	O	O
central	O	O
nAChRs	O	O
.	O	O
Treatment	O	O
of	O	O
the	O	O
tetraacetyl	B-IUPAC	B-IUPAC
derivative	B-MODIFIER	B-MODIFIER
of	O	O
4	O	O
with	O	O
Lawesson	O	O
's	O	O
reagent	O	O
and	O	O
subsequent	O	O
deacetylation	O	O
furnished	O	O
a	O	O
mixture	O	O
of	O	O
4	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
benzyloxy	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
beta	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
D	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
